EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
Rm864,33.0,26-35,No,Travel_Rarely,147.0,Human Resources,2.0,3.0,Human Resources,1207.0,2.0,Male,99.0,3.0,1.0,Human Resources,3.0,Married,3600.0,Upto 5K,8429.0,1.0,Y,No,13.0,0.0,4.0,80.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,4.0
Rm1187,35.0,26-35,Yes,Travel_Frequently,880.0,Sales,12.0,4.0,Other,1667.0,4.0,Male,36.0,3.0,2.0,Sales Executive,3.0,Single,4581.0,Upto 5K,10414.0,3.0,Y,Unknown,24.0,4.0,1.0,80.0,0.0,13.0,2.0,4.0,11.0,9.0,6.0,7.0
Rm1366,29.0,26-35,Yes,Travel_Frequently,746.0,Sales,24.0,3.0,Technical Degree,1928.0,3.0,Male,45.0,4.0,1.0,Sales Representative,1.0,Single,1091.0,Upto 5K,10642.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
Rm780,51.0,46-55,Yes,Travel_Rarely,1323.0,Research & Development,0.0,4.0,Life Sciences,1081.0,1.0,Male,34.0,3.0,1.0,Research Scientist,3.0,Married,2461.0,Upto 5K,10332.0,0.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,18.0,2.0,4.0,10.0,0.0,2.0,7.0
Rm986,31.0,26-35,Yes,Travel_Rarely,330.0,Research & Development,22.0,4.0,Medical,1389.0,4.0,Male,98.0,3.0,2.0,Unknown,3.0,Married,6179.0,5K-10K,0.0,1.0,Y,Unknown,15.0,3.0,4.0,80.0,2.0,0.0,3.0,2.0,10.0,2.0,6.0,7.0
Rm1340,22.0,18-25,Yes,Travel_Rarely,391.0,Research & Development,7.0,1.0,Life Sciences,1878.0,4.0,Male,75.0,3.0,1.0,Research Scientist,2.0,Single,2472.0,Upto 5K,26092.0,1.0,Y,Yes,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
Rm048,37.0,36-45,No,Travel_Rarely,408.0,Research & Development,0.0,2.0,Life Sciences,1878.0,2.0,Male,73.0,3.0,1.0,Research Scientist,2.0,Married,0.0,Upto 5K,10227.0,4.0,Y,No,21.0,4.0,1.0,80.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
Rm135,26.0,26-35,No,Travel_Rarely,1355.0,Human Resources,25.0,1.0,Life Sciences,177.0,3.0,Female,61.0,3.0,1.0,Human Resources,3.0,Married,2942.0,Upto 5K,8916.0,1.0,Y,No,23.0,4.0,4.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,5.0,7.0
Rm164,57.0,55+,No,Travel_Rarely,334.0,Research & Development,24.0,2.0,Life Sciences,223.0,3.0,Male,83.0,4.0,3.0,Healthcare Representative,4.0,Divorced,9439.0,5K-10K,23402.0,3.0,Unknown,Yes,0.0,3.0,2.0,0.0,1.0,12.0,2.0,1.0,5.0,3.0,0.0,4.0
Rm822,49.0,46-55,No,Travel_Rarely,174.0,Sales,8.0,4.0,Technical Degree,1138.0,4.0,Male,56.0,2.0,4.0,Sales Executive,2.0,Married,13120.0,10K-15K,11879.0,6.0,Y,No,17.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,9.0,8.0,2.0,3.0
Rm1300,40.0,36-45,No,Travel_Rarely,1194.0,Research & Development,1.0,3.0,Life Sciences,1822.0,3.0,Female,52.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6513.0,5K-10K,9060.0,4.0,Y,No,17.0,3.0,4.0,80.0,1.0,12.0,0.0,3.0,5.0,3.0,0.0,3.0
Rm1247,35.0,26-35,Yes,Travel_Frequently,0.0,Human Resources,8.0,3.0,Human Resources,1747.0,3.0,Female,66.0,2.0,1.0,Human Resources,3.0,Divorced,2180.0,Upto 5K,9732.0,6.0,Y,No,11.0,3.0,3.0,80.0,1.0,6.0,0.0,2.0,4.0,2.0,0.0,2.0
Rm561,34.0,26-35,No,Travel_Rarely,167.0,Research & Development,8.0,5.0,Life Sciences,775.0,2.0,Female,32.0,3.0,2.0,Manufacturing Director,1.0,Divorced,5121.0,Unknown,4187.0,3.0,Y,No,14.0,3.0,3.0,80.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0
Rm623,32.0,26-35,No,Travel_Rarely,0.0,Sales,13.0,4.0,Life Sciences,859.0,2.0,Male,73.0,3.0,2.0,Sales Executive,3.0,Divorced,4403.0,Upto 5K,9250.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,8.0,3.0,2.0,5.0,2.0,0.0,3.0
Rm810,28.0,26-35,No,Travel_Rarely,950.0,Research & Development,3.0,3.0,Medical,1121.0,4.0,Female,93.0,3.0,3.0,Manufacturing Director,2.0,Divorced,7655.0,Unknown,8039.0,0.0,Y,No,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0
Rm1144,45.0,Unknown,No,Unknown,336.0,Sales,26.0,3.0,Marketing,1612.0,1.0,Male,52.0,2.0,2.0,Sales Executive,1.0,Married,4385.0,Upto 5K,24162.0,1.0,Y,No,15.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,4.0,5.0
Rm819,31.0,26-35,No,Travel_Frequently,793.0,Sales,20.0,3.0,Life Sciences,1135.0,3.0,Male,67.0,4.0,1.0,Sales Representative,4.0,Married,2791.0,Upto 5K,21981.0,0.0,Y,No,12.0,3.0,3.0,80.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0
Rm570,36.0,36-45,No,Non-Travel,1434.0,Sales,8.0,4.0,Life Sciences,789.0,1.0,Male,76.0,2.0,3.0,Sales Executive,1.0,Single,7587.0,5K-10K,14229.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0
Rm1361,31.0,26-35,No,Travel_Rarely,471.0,Research & Development,4.0,3.0,Medical,1916.0,1.0,Female,62.0,4.0,1.0,Laboratory Technician,3.0,Divorced,3978.0,Upto 5K,16031.0,8.0,Y,No,12.0,3.0,2.0,80.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Rm1130,35.0,36-45,No,Travel_Rarely,1059.0,Research & Development,9.0,2.0,Other,1595.0,4.0,Male,93.0,2.0,0.0,Manager,3.0,Single,19613.0,15K+,26362.0,8.0,Y,No,22.0,4.0,3.0,80.0,0.0,24.0,2.0,3.0,1.0,0.0,0.0,1.0
Rm138,35.0,36-45,No,Travel_Rarely,1329.0,Sales,0.0,4.0,Life Sciences,182.0,4.0,Female,47.0,2.0,2.0,Sales Executive,3.0,Married,5902.0,5K-10K,14590.0,4.0,Y,No,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0
Rm281,53.0,46-55,No,Travel_Rarely,1070.0,Research & Development,3.0,4.0,Unknown,386.0,3.0,Unknown,45.0,3.0,4.0,Unknown,3.0,Married,0.0,15K+,21016.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,3.0,21.0,5.0,2.0,5.0,3.0,1.0,3.0
Rm1278,46.0,46-55,No,Travel_Rarely,734.0,Research & Development,2.0,3.0,Medical,1789.0,3.0,Male,46.0,3.0,0.0,Research Director,4.0,Divorced,19328.0,15K+,14218.0,7.0,Unknown,Yes,17.0,3.0,3.0,80.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0
Rm804,35.0,26-35,No,Non-Travel,697.0,Research & Development,3.0,3.0,Life Sciences,1115.0,3.0,Male,40.0,2.0,1.0,Research Scientist,4.0,Married,2979.0,Upto 5K,22478.0,3.0,Y,No,17.0,3.0,4.0,80.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0
Rm575,34.0,26-35,No,Travel_Rarely,182.0,Research & Development,1.0,4.0,Life Sciences,1115.0,2.0,Female,72.0,4.0,1.0,Research Scientist,4.0,Single,3280.0,Upto 5K,13551.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,4.0,0.0,1.0,3.0
Rm392,40.0,36-45,No,Travel_Rarely,555.0,Research & Development,2.0,3.0,Medical,521.0,2.0,Female,78.0,2.0,2.0,Laboratory Technician,3.0,Married,3448.0,Upto 5K,13436.0,6.0,Y,No,22.0,4.0,3.0,80.0,1.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0
Rm581,35.0,26-35,No,Travel_Rarely,384.0,Sales,8.0,4.0,Life Sciences,805.0,3.0,Unknown,72.0,3.0,1.0,Sales Representative,4.0,Married,0.0,Upto 5K,20317.0,1.0,Y,No,16.0,3.0,2.0,80.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0
Rm1169,24.0,18-25,No,Travel_Frequently,567.0,Research & Development,2.0,1.0,Technical Degree,1646.0,1.0,Female,32.0,3.0,1.0,Research Scientist,4.0,Single,3760.0,Upto 5K,17218.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,6.0,3.0,1.0,3.0
Rm800,42.0,36-45,No,Travel_Rarely,469.0,Research & Development,2.0,2.0,Medical,1109.0,4.0,Male,35.0,3.0,4.0,Manager,1.0,Married,17665.0,15K+,14399.0,0.0,Y,No,17.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,22.0,6.0,13.0,7.0
Rm517,23.0,18-25,No,Travel_Rarely,885.0,Research & Development,4.0,3.0,Medical,705.0,1.0,Male,58.0,4.0,1.0,Research Scientist,1.0,Married,2819.0,Upto 5K,8544.0,2.0,Y,Unknown,16.0,3.0,1.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0
Rm187,40.0,36-45,No,Travel_Rarely,989.0,Research & Development,4.0,1.0,Medical,253.0,4.0,Female,46.0,3.0,5.0,Manager,3.0,Married,19033.0,15K+,6499.0,1.0,Y,No,14.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,20.0,8.0,9.0,9.0
Rm1268,34.0,26-35,No,Non-Travel,1375.0,Sales,0.0,3.0,Life Sciences,1774.0,4.0,Male,0.0,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,Upto 5K,12313.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,0.0,7.0
Rm896,31.0,26-35,No,Travel_Rarely,1332.0,Research & Development,11.0,2.0,Unknown,1251.0,3.0,Male,80.0,3.0,2.0,Healthcare Representative,1.0,Married,6833.0,5K-10K,17089.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,6.0,5.0,0.0,1.0
Rm056,33.0,26-35,No,Travel_Frequently,515.0,Research & Development,0.0,2.0,Unknown,73.0,1.0,Female,98.0,3.0,0.0,Research Director,4.0,Single,13458.0,10K-15K,15146.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,15.0,1.0,3.0,15.0,14.0,8.0,12.0
Rm1138,22.0,18-25,No,Non-Travel,457.0,Research & Development,26.0,2.0,Unknown,1605.0,2.0,Female,85.0,2.0,1.0,Research Scientist,3.0,Married,2814.0,Upto 5K,10293.0,1.0,Y,Yes,14.0,3.0,2.0,80.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,3.0
Rm728,18.0,18-25,No,Non-Travel,287.0,Research & Development,5.0,2.0,Life Sciences,1012.0,2.0,Male,73.0,3.0,1.0,Research Scientist,3.0,Single,1051.0,Upto 5K,13493.0,1.0,Y,No,15.0,0.0,4.0,80.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Rm578,37.0,36-45,No,Travel_Rarely,571.0,Research & Development,10.0,1.0,Life Sciences,802.0,4.0,Female,82.0,3.0,1.0,Research Scientist,1.0,Divorced,2782.0,Upto 5K,19905.0,0.0,Y,Yes,13.0,3.0,2.0,80.0,2.0,0.0,3.0,2.0,5.0,3.0,4.0,3.0
Rm1030,35.0,36-45,No,Non-Travel,663.0,Research & Development,0.0,4.0,Other,1449.0,3.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,3975.0,Upto 5K,23099.0,3.0,Y,No,11.0,3.0,3.0,80.0,2.0,11.0,2.0,4.0,8.0,7.0,0.0,7.0
Rm1353,44.0,36-45,No,Travel_Rarely,170.0,Research & Development,1.0,4.0,Life Sciences,1903.0,2.0,Male,78.0,4.0,2.0,Unknown,1.0,Married,5033.0,5K-10K,9364.0,2.0,Y,No,15.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,2.0,0.0,2.0,2.0
Rm218,29.0,26-35,Yes,Travel_Rarely,992.0,Research & Development,1.0,3.0,Technical Degree,300.0,3.0,Unknown,85.0,3.0,1.0,Research Scientist,3.0,Single,2058.0,Upto 5K,19757.0,0.0,Y,No,0.0,3.0,4.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,1.0,5.0
Rm436,33.0,26-35,Unknown,Travel_Rarely,1277.0,Research & Development,15.0,1.0,Medical,582.0,2.0,Male,56.0,3.0,3.0,Manager,3.0,Unknown,0.0,10K-15K,24619.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,15.0,2.0,4.0,7.0,6.0,7.0,7.0
Rm632,44.0,36-45,Unknown,Travel_Rarely,986.0,Research & Development,8.0,4.0,Life Sciences,874.0,1.0,Male,62.0,4.0,1.0,Unknown,4.0,Unknown,2818.0,Upto 5K,5044.0,2.0,Y,Yes,24.0,4.0,3.0,80.0,1.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0
Rm821,35.0,26-35,No,Travel_Frequently,1182.0,Sales,11.0,2.0,Marketing,1137.0,3.0,Male,54.0,3.0,2.0,Sales Executive,4.0,Divorced,4968.0,Upto 5K,18500.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,0.0,3.0,5.0,2.0,0.0,2.0
Rm752,50.0,46-55,Unknown,Non-Travel,145.0,Sales,1.0,3.0,Life Sciences,1040.0,4.0,Female,0.0,3.0,2.0,Sales Executive,3.0,Married,6347.0,5K-10K,24920.0,0.0,Y,No,0.0,3.0,1.0,80.0,1.0,19.0,3.0,3.0,18.0,7.0,0.0,13.0
Rm1129,36.0,36-45,No,Travel_Frequently,1302.0,Research & Development,6.0,4.0,Life Sciences,1594.0,1.0,Male,0.0,4.0,2.0,Laboratory Technician,1.0,Married,5562.0,5K-10K,19711.0,3.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0
Rm892,44.0,36-45,No,Travel_Rarely,1117.0,Research & Development,2.0,1.0,Life Sciences,1246.0,1.0,Female,72.0,3.0,1.0,Research Scientist,4.0,Married,2011.0,Upto 5K,19982.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,0.0,5.0,3.0,10.0,5.0,7.0,7.0
Rm685,40.0,36-45,No,Travel_Rarely,658.0,Sales,10.0,4.0,Marketing,954.0,1.0,Male,67.0,2.0,3.0,Sales Executive,2.0,Divorced,9705.0,5K-10K,20652.0,2.0,Y,No,12.0,3.0,2.0,80.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0
Rm535,53.0,46-55,No,Travel_Rarely,970.0,Research & Development,7.0,3.0,Life Sciences,730.0,3.0,Male,59.0,4.0,4.0,Research Director,3.0,Married,14814.0,10K-15K,13514.0,3.0,Y,No,19.0,3.0,3.0,0.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0
Rm708,47.0,46-55,No,Travel_Frequently,1379.0,Research & Development,16.0,4.0,Medical,987.0,3.0,Male,64.0,4.0,2.0,Manufacturing Director,3.0,Divorced,5067.0,5K-10K,6759.0,1.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,20.0,3.0,4.0,19.0,10.0,2.0,7.0
Rm231,52.0,Unknown,No,Travel_Rarely,1323.0,Research & Development,2.0,3.0,Life Sciences,316.0,3.0,Unknown,89.0,2.0,1.0,Laboratory Technician,4.0,Single,3212.0,Upto 5K,3300.0,7.0,Y,No,15.0,3.0,2.0,80.0,0.0,6.0,3.0,2.0,2.0,0.0,2.0,2.0
Rm052,28.0,26-35,Yes,Travel_Rarely,1434.0,Research & Development,5.0,4.0,Technical Degree,65.0,3.0,Unknown,0.0,3.0,1.0,Laboratory Technician,3.0,Single,3441.0,Upto 5K,11179.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
Rm755,33.0,26-35,No,Non-Travel,1038.0,Sales,8.0,1.0,Life Sciences,1044.0,2.0,Female,0.0,2.0,1.0,Sales Representative,4.0,Single,2342.0,Upto 5K,21437.0,0.0,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0
Rm635,25.0,18-25,No,Travel_Rarely,141.0,Sales,3.0,1.0,Other,879.0,3.0,Male,98.0,3.0,2.0,Sales Executive,1.0,Married,4194.0,Upto 5K,14363.0,1.0,Y,Yes,18.0,0.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,3.0,0.0,3.0
Rm347,41.0,36-45,No,Unknown,483.0,Research & Development,6.0,3.0,Medical,466.0,4.0,Unknown,95.0,2.0,2.0,Manufacturing Director,2.0,Single,6032.0,5K-10K,10110.0,6.0,Y,Yes,0.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,5.0,4.0,1.0,2.0
Rm916,21.0,18-25,Yes,Travel_Frequently,251.0,Research & Development,10.0,2.0,Life Sciences,1279.0,1.0,Female,45.0,2.0,1.0,Laboratory Technician,3.0,Single,2625.0,Upto 5K,25308.0,1.0,Y,No,20.0,4.0,3.0,80.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
Rm456,33.0,26-35,No,Travel_Rarely,922.0,Research & Development,1.0,5.0,Medical,612.0,1.0,Female,95.0,4.0,4.0,Research Director,3.0,Divorced,16184.0,15K+,22578.0,4.0,Y,Unknown,19.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,6.0,1.0,0.0,5.0
Rm678,49.0,46-55,No,Travel_Rarely,527.0,Research & Development,8.0,3.0,Other,944.0,1.0,Female,51.0,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,5K-10K,22477.0,4.0,Y,No,11.0,3.0,3.0,80.0,1.0,29.0,3.0,2.0,26.0,9.0,1.0,7.0
Rm375,28.0,26-35,No,Travel_Rarely,304.0,Sales,9.0,4.0,Life Sciences,498.0,2.0,Male,92.0,3.0,2.0,Sales Executive,4.0,Single,0.0,5K-10K,20750.0,1.0,Y,No,16.0,3.0,4.0,80.0,0.0,7.0,1.0,3.0,7.0,5.0,0.0,7.0
Rm492,43.0,36-45,No,Travel_Frequently,1001.0,Research & Development,9.0,5.0,Medical,663.0,4.0,Male,72.0,3.0,0.0,Laboratory Technician,3.0,Divorced,5679.0,5K-10K,19627.0,3.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,8.0,7.0,4.0,7.0
Rm1408,24.0,18-25,No,Travel_Rarely,0.0,Research & Development,1.0,2.0,Life Sciences,1981.0,2.0,Male,45.0,2.0,2.0,Healthcare Representative,3.0,Single,4617.0,Upto 5K,14120.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0
Rm008,30.0,26-35,No,Travel_Rarely,1358.0,Research & Development,24.0,1.0,Life Sciences,11.0,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,Upto 5K,13335.0,1.0,Y,No,22.0,4.0,2.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
Rm526,24.0,18-25,Yes,Travel_Rarely,693.0,Sales,3.0,2.0,Life Sciences,720.0,1.0,Female,65.0,3.0,2.0,Sales Executive,3.0,Single,4577.0,Upto 5K,24785.0,9.0,Y,No,14.0,3.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0
Rm1120,38.0,36-45,No,Travel_Rarely,1245.0,Sales,14.0,3.0,Life Sciences,1582.0,3.0,Male,80.0,3.0,2.0,Sales Executive,2.0,Married,9924.0,Unknown,12355.0,0.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,9.0,8.0,7.0,7.0
Rm1126,29.0,26-35,No,Travel_Frequently,995.0,Research & Development,2.0,3.0,Life Sciences,1590.0,1.0,Male,87.0,3.0,2.0,Healthcare Representative,4.0,Divorced,8853.0,5K-10K,24483.0,1.0,Y,No,19.0,3.0,4.0,80.0,1.0,6.0,0.0,3.0,6.0,4.0,1.0,3.0
Rm1256,33.0,26-35,Yes,Travel_Rarely,211.0,Sales,16.0,3.0,Unknown,1758.0,1.0,Female,74.0,3.0,0.0,Sales Executive,1.0,Single,8564.0,5K-10K,10092.0,2.0,Y,Yes,20.0,4.0,3.0,80.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0
Rm823,34.0,26-35,No,Travel_Frequently,1003.0,Research & Development,2.0,2.0,Life Sciences,1140.0,4.0,Male,95.0,3.0,2.0,Manufacturing Director,3.0,Single,4033.0,Upto 5K,15834.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0
Rm866,30.0,26-35,No,Travel_Rarely,1329.0,Sales,29.0,4.0,Life Sciences,1211.0,3.0,Male,61.0,3.0,2.0,Sales Executive,1.0,Divorced,4115.0,Upto 5K,13192.0,8.0,Y,No,19.0,0.0,3.0,80.0,3.0,8.0,3.0,3.0,4.0,3.0,0.0,3.0
Rm564,25.0,18-25,No,Travel_Rarely,883.0,Sales,26.0,1.0,Medical,781.0,3.0,Female,32.0,3.0,2.0,Sales Executive,4.0,Single,6180.0,5K-10K,22807.0,1.0,Y,No,23.0,4.0,2.0,80.0,0.0,6.0,5.0,2.0,6.0,5.0,1.0,4.0
Rm545,47.0,46-55,No,Travel_Frequently,217.0,Sales,3.0,3.0,Medical,746.0,4.0,Female,49.0,3.0,4.0,Sales Executive,3.0,Divorced,13770.0,Unknown,0.0,9.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,28.0,2.0,2.0,22.0,2.0,11.0,13.0
Rm467,41.0,36-45,No,Travel_Rarely,1276.0,Sales,0.0,5.0,Life Sciences,625.0,2.0,Female,91.0,3.0,4.0,Manager,1.0,Married,16595.0,15K+,5626.0,7.0,Y,No,16.0,3.0,2.0,80.0,1.0,22.0,2.0,3.0,18.0,16.0,0.0,0.0
Rm1457,35.0,26-35,No,Unknown,1199.0,Research & Development,18.0,4.0,Life Sciences,2049.0,3.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5689.0,Unknown,24594.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,10.0,2.0,4.0,10.0,2.0,0.0,2.0
Rm605,42.0,36-45,No,Travel_Rarely,933.0,Research & Development,29.0,3.0,Life Sciences,836.0,2.0,Male,98.0,3.0,2.0,Manufacturing Director,2.0,Married,4434.0,Upto 5K,11806.0,1.0,Y,No,13.0,0.0,4.0,80.0,1.0,10.0,3.0,2.0,9.0,8.0,7.0,8.0
Rm419,26.0,26-35,No,Travel_Rarely,1349.0,Research & Development,23.0,3.0,Life Sciences,560.0,1.0,Female,90.0,3.0,1.0,Research Scientist,4.0,Divorced,2886.0,Upto 5K,3032.0,1.0,Y,No,22.0,4.0,2.0,80.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0
Rm1075,33.0,26-35,No,Travel_Rarely,516.0,Research & Development,8.0,5.0,Life Sciences,560.0,4.0,Male,69.0,3.0,2.0,Healthcare Representative,3.0,Single,6388.0,Unknown,22049.0,2.0,Y,Yes,17.0,3.0,1.0,80.0,0.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0
Rm1372,56.0,55+,No,Travel_Rarely,1443.0,Sales,11.0,5.0,Marketing,1935.0,4.0,Female,0.0,2.0,2.0,Sales Executive,1.0,Married,5380.0,5K-10K,20328.0,4.0,Y,No,0.0,3.0,3.0,80.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
Rm1022,25.0,18-25,Unknown,Travel_Rarely,383.0,Sales,9.0,2.0,Unknown,1439.0,1.0,Male,68.0,2.0,1.0,Unknown,1.0,Married,4400.0,Upto 5K,15182.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0
Rm1282,35.0,26-35,Yes,Travel_Rarely,303.0,Sales,27.0,3.0,Life Sciences,1797.0,3.0,Male,84.0,3.0,2.0,Sales Executive,4.0,Single,5813.0,5K-10K,13492.0,1.0,Y,Yes,18.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,10.0,7.0,7.0,7.0
Rm976,55.0,46-55,Yes,Travel_Rarely,267.0,Sales,13.0,4.0,Marketing,1372.0,1.0,Male,85.0,4.0,4.0,Sales Executive,3.0,Single,13695.0,10K-15K,9277.0,6.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,24.0,2.0,2.0,19.0,7.0,3.0,8.0
Rm294,26.0,26-35,Yes,Travel_Rarely,950.0,Sales,4.0,3.0,Marketing,401.0,4.0,Male,48.0,2.0,2.0,Sales Executive,4.0,Single,5828.0,5K-10K,8450.0,0.0,Y,Yes,12.0,3.0,2.0,80.0,0.0,8.0,0.0,3.0,8.0,7.0,7.0,4.0
Rm1082,35.0,26-35,No,Travel_Rarely,1029.0,Research & Development,16.0,3.0,Life Sciences,1529.0,4.0,Female,91.0,2.0,3.0,Healthcare Representative,2.0,Single,8606.0,5K-10K,21195.0,1.0,Y,No,19.0,3.0,3.0,80.0,0.0,11.0,3.0,1.0,11.0,8.0,3.0,3.0
Rm608,49.0,46-55,Yes,Travel_Rarely,1184.0,Sales,11.0,3.0,Marketing,68.0,3.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Married,7654.0,5K-10K,5860.0,1.0,Y,No,18.0,3.0,1.0,80.0,2.0,9.0,3.0,4.0,0.0,8.0,7.0,7.0
Rm1032,46.0,Unknown,Unknown,Travel_Rarely,377.0,Sales,0.0,3.0,Marketing,1457.0,1.0,Unknown,52.0,3.0,3.0,Sales Executive,4.0,Divorced,10096.0,10K-15K,15986.0,4.0,Y,No,11.0,3.0,1.0,80.0,1.0,28.0,1.0,4.0,7.0,7.0,4.0,3.0
Rm772,35.0,46-55,No,Travel_Rarely,0.0,Sales,2.0,4.0,Life Sciences,1070.0,3.0,Unknown,41.0,2.0,3.0,Sales Executive,3.0,Married,10686.0,10K-15K,8392.0,6.0,Y,Unknown,11.0,3.0,2.0,80.0,1.0,13.0,4.0,3.0,9.0,4.0,7.0,0.0
Rm399,37.0,36-45,No,Non-Travel,1063.0,Unknown,25.0,5.0,Medical,1070.0,3.0,Female,0.0,3.0,2.0,Research Scientist,3.0,Married,4449.0,Upto 5K,23866.0,3.0,Y,Yes,15.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,13.0,11.0,10.0,7.0
Rm657,32.0,26-35,Yes,Travel_Rarely,374.0,Research & Development,25.0,3.0,Life Sciences,911.0,1.0,Male,87.0,3.0,1.0,Laboratory Technician,4.0,Single,2795.0,Upto 5K,18016.0,1.0,Y,Yes,0.0,4.0,3.0,80.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
