EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM463,,  26-35 ,No,Travel_Rarely,258.0,Sales,21.0,4.0,  Life Sciences ,1.0,621.0,4.0,Male,74.0,,2.0,sales executive,4.0,Single,5337.0,5k-10k,19921.0,1.0,Y,,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,5.0,
RM710,31.0,26-35,Yes,Non-Travel,unknown,Research & Development,9.0,2.0,Medical,1.0,991.0,3.0,Male,46.0,2.0,1.0,Research Scientist,1.0,Single,2321.0,  Upto 5k ,10322.0,0.0,Y,Yes,22.0,4.0,1.0,80.0,,4.0,0.0,3.0,3.0,2.0,1.0,2.0
RM1034,31.0,26-35,Yes,Travel_Frequently,1445.0,Research & Development,1.0,5.0,Life Sciences,1.0,1459.0,3.0,Female,,4.0,3.0,Manufacturing Director,2.0,single,7446.0,5k-10k,8931.0,1.0,Y,No,11.0,3.0,1.0,80.0,0.0,10.0,2.0,3.0,10.0,8.0,,7.0
RM057,35.0,26-35,No,Travel_Frequently,853.0,Sales,18.0,5.0,Life Sciences,1.0,,2.0,male,71.0,3.0,3.0,Sales Executive,1.0,Married,9069.0,5k-10k,11031.0,1.0,Y,No,22.0,4.0,4.0,80.0,1.0,9.0,3.0,2.0,9.0,8.0,1.0,8.0
RM228,29.0,26-35,No,travel_frequently,unknown,  nan ,1.0,1.0,Medical,1.0,312.0,2.0,Female,42.0,3.0,,Sales Executive,4.0,Married,7918.0,5k-10k,6599.0,1.0,Y,No,14.0,3.0,4.0,80.0,1.0,11.0,5.0,3.0,11.0,10.0,4.0,1.0
RM379,34.0,26-35,Yes,  Non-Travel ,1362.0,Sales,unknown,3.0,marketing,1.0,502.0,1.0,Male,67.0,4.0,2.0,Sales Executive,4.0,Single,5304.0,,4652.0,8.0,Y,Yes,13.0,3.0,2.0,80.0,0.0,9.0,3.0,2.0,5.0,2.0,0.0,4.0
RM1350,26.0,26-35,No,Travel_Rarely,482.0,  nan ,1.0,2.0,Life Sciences,1.0,1893.0,2.0,Female,90.0,2.0,1.0,Research Scientist,,Married,2933.0,upto 5k,14908.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,1.0,3.0,2.0,1.0,,1.0,0.0
RM1410,40.0,36-45,No,Travel_Frequently,692.0,Research & Development,11.0,3.0,Technical Degree,1.0,1985.0,4.0,Female,73.0,3.0,2.0,Laboratory Technician,3.0,Married,6323.0,5k-10k,26849.0,1.0,Y,No,11.0,3.0,1.0,80.0,1.0,,2.0,4.0,10.0,9.0,9.0,4.0
RM069,35.0,26-35,  No ,Travel_Frequently,,,unknown,3.0,Medical,1.0,88.0,2.0,Male,79.0,3.0,1.0,Research Scientist,1.0,Married,2194.0,Upto 5k,5868.0,4.0,Y,No,13.0,3.0,4.0,80.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0
RM041,35.0,,No,Travel_Rarely,464.0,Research & Development,4.0,2.0,other,1.0,53.0,3.0,Male,,3.0,1.0,Laboratory Technician,4.0,  Divorced ,1951.0,Upto 5k,10910.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
RM541,28.0,26-35,,travel_rarely,654.0,Research & Development,unknown,2.0,Life Sciences,1.0,741.0,1.0,  Female ,67.0,1.0,1.0,Research Scientist,2.0,Single,2216.0,Upto 5k,3872.0,7.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,10.0,4.0,3.0,7.0,7.0,3.0,7.0
RM924,34.0,26-35,No,Travel_Frequently,648.0,Human Resources,11.0,,Life Sciences,1.0,,3.0,Male,56.0,2.0,2.0,human resources,2.0,married,4490.0,Upto 5k,21833.0,4.0,Y,No,11.0,3.0,4.0,80.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,8.0
RM998,27.0,26-35,Yes,Travel_Rarely,135.0,Research & Development,17.0,4.0,Life Sciences,1.0,1405.0,4.0,Female,51.0,3.0,1.0,  Research Scientist ,3.0,single,2394.0,  upto 5k ,25681.0,1.0,  y ,Yes,13.0,3.0,4.0,80.0,,8.0,2.0,3.0,8.0,2.0,7.0,7.0
  RM077 ,35.0,26-35,No,  Travel_Rarely ,776.0,Sales,1.0,4.0,Marketing,1.0,100.0,3.0,Male,32.0,2.0,2.0,Sales Executive,1.0,Single,4312.0,nan,23016.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,16.0,,3.0,15.0,13.0,2.0,
RM827,unknown,36-45,No,  travel_rarely ,433.0,Human Resources,1.0,3.0,Human Resources,1.0,1152.0,3.0,Male,37.0,4.0,1.0,Human Resources,3.0,Married,2844.0,Upto 5k,,1.0,Y,no,13.0,3.0,4.0,80.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,0.0
RM203,34.0,26-35,No,Travel_Frequently,878.0,research & development,10.0,4.0,Medical,1.0,277.0,4.0,Male,43.0,3.0,1.0,Research Scientist,,Divorced,3815.0,Upto 5k,5972.0,1.0,Y,yes,,3.0,4.0,80.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,
RM959,34.0,26-35,No,Travel_Rarely,943.0,research & development,9.0,3.0,Life Sciences,1.0,1344.0,4.0,Male,86.0,3.0,3.0,,4.0,  Divorced ,8500.0,  5k-10k ,5494.0,0.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,0.0,2.0,9.0,7.0,1.0,6.0
RM476,26.0,26-35,  No ,travel_rarely,703.0,sales,28.0,2.0,marketing,1.0,641.0,1.0,  nan ,66.0,3.0,2.0,Sales Executive,2.0,,6272.0,5k-10k,7428.0,1.0,Y,No,20.0,4.0,4.0,80.0,2.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0
RM814,39.0,36-45,Yes,,203.0,Research & Development,unknown,3.0,,1.0,1127.0,1.0,Male,84.0,3.0,4.0,Healthcare Representative,4.0,Divorced,12169.0,10k-15k,13547.0,7.0,Y,No,11.0,3.0,4.0,80.0,3.0,21.0,4.0,3.0,18.0,7.0,11.0,5.0
RM1233,35.0,26-35,No,  Travel_Rarely ,1370.0,research & development,27.0,4.0,life sciences,1.0,1728.0,4.0,Male,49.0,3.0,2.0,Manufacturing Director,,Married,6883.0,5k-10k,5151.0,2.0,Y,  no ,16.0,3.0,2.0,80.0,1.0,17.0,3.0,3.0,7.0,7.0,0.0,7.0
RM736,48.0,46-55,  No ,Travel_Rarely,277.0,Research & Development,6.0,3.0,  Life Sciences ,1.0,1022.0,1.0,Male,97.0,2.0,2.0,Healthcare Representative,3.0,Single,4240.0,Upto 5k,13119.0,2.0,Y,No,13.0,3.0,4.0,80.0,0.0,19.0,0.0,3.0,2.0,2.0,2.0,2.0
RM1417,38.0,36-45,No,Travel_Rarely,1321.0,Sales,1.0,4.0,Life Sciences,1.0,1995.0,4.0,  Male ,86.0,3.0,2.0,,2.0,married,4440.0,Upto 5k,7636.0,0.0,Y,No,15.0,3.0,1.0,80.0,2.0,16.0,,3.0,15.0,13.0,5.0,8.0
RM718,27.0,  26-35 ,No,Travel_Rarely,unknown,Research & Development,16.0,4.0,Technical Degree,1.0,1001.0,3.0,Female,37.0,3.0,,Laboratory Technician,2.0,married,2811.0,Upto 5k,12086.0,,Y,no,14.0,,2.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
RM035,24.0,18-25,Yes,Travel_Rarely,813.0,Research & Development,1.0,3.0,Medical,1.0,45.0,2.0,  Male ,61.0,3.0,1.0,Research Scientist,4.0,Married,2293.0,Upto 5k,3020.0,2.0,y,Yes,16.0,3.0,1.0,80.0,1.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0
RM749,,26-35,Yes,Non-Travel,265.0,Sales,29.0,2.0,Medical,unknown,1037.0,2.0,Male,79.0,1.0,2.0,Sales Executive,1.0,Single,4969.0,Upto 5k,21813.0,8.0,Y,No,18.0,3.0,4.0,80.0,0.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0
RM1040,34.0,26-35,Yes,Travel_Rarely,1107.0,Human Resources,9.0,4.0,Technical Degree,1.0,1467.0,1.0,Female,52.0,3.0,1.0,Human Resources,3.0,Married,2742.0,  Upto 5k ,3072.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,,0.0,3.0,,2.0,2.0,2.0
RM1015,31.0,26-35,No,Travel_Rarely,182.0,Research & Development,8.0,5.0,Life Sciences,1.0,1430.0,1.0,Female,93.0,3.0,4.0,Research Director,2.0,Single,,15k+,8847.0,3.0,Y,No,11.0,3.0,3.0,80.0,0.0,9.0,3.0,4.0,3.0,2.0,1.0,0.0
RM1467,39.0,36-45,  No ,Travel_Rarely,613.0,Research & Development,6.0,1.0,,1.0,2062.0,4.0,Male,42.0,2.0,3.0,healthcare representative,1.0,Married,9991.0,5k-10k,21457.0,4.0,Y,No,15.0,3.0,1.0,80.0,1.0,9.0,5.0,3.0,7.0,7.0,,
RM1428,40.0,36-45,No,Travel_Rarely,543.0,Research & Development,1.0,4.0,Life Sciences,,2012.0,1.0,Male,83.0,3.0,1.0,Laboratory Technician,,Married,2406.0,Upto 5k,4060.0,8.0,  y ,No,,3.0,3.0,80.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0
RM346,23.0,18-25,No,Travel_Rarely,1309.0,research & development,26.0,1.0,Life Sciences,1.0,465.0,3.0,male,83.0,3.0,1.0,Research Scientist,4.0,  Divorced ,2904.0,Upto 5k,16092.0,1.0,Y,No,12.0,3.0,3.0,80.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0
RM503,53.0,46-55,  No ,Travel_Rarely,unknown,Sales,1.0,1.0,Medical,,682.0,4.0,Female,34.0,3.0,2.0,Sales Executive,1.0,Single,8381.0,5k-10k,7507.0,7.0,Y,  No ,20.0,4.0,4.0,80.0,0.0,,2.0,4.0,14.0,7.0,8.0,10.0
RM1016,34.0,26-35,No,  Travel_Frequently ,560.0,Research & Development,1.0,4.0,Other,1.0,1431.0,4.0,Male,91.0,3.0,1.0,Research Scientist,1.0,divorced,2996.0,Upto 5k,20284.0,5.0,Y,No,14.0,3.0,,80.0,2.0,,2.0,3.0,4.0,3.0,1.0,3.0
rm715,unknown,46-55,No,Travel_Rarely,1126.0,Research & Development,1.0,2.0,Medical,1.0,997.0,4.0,Male,66.0,3.0,4.0,Research Director,4.0,Divorced,17399.0,15k+,,9.0,Y,No,22.0,4.0,3.0,80.0,1.0,32.0,1.0,2.0,5.0,4.0,1.0,3.0
rm085,34.0,26-35,No,Travel_Rarely,1153.0,Research & Development,1.0,2.0,Medical,1.0,110.0,1.0,Male,94.0,3.0,2.0,Manufacturing Director,2.0,Married,4325.0,Upto 5k,17736.0,1.0,Y,  no ,15.0,3.0,3.0,80.0,0.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0
RM835,34.0,  26-35 ,No,Travel_Rarely,1400.0,Sales,9.0,1.0,Life Sciences,1.0,1163.0,2.0,  Female ,70.0,3.0,2.0,Sales Executive,3.0,  Married ,5714.0,5k-10k,5829.0,1.0,Y,No,20.0,4.0,1.0,80.0,0.0,6.0,3.0,2.0,6.0,5.0,1.0,3.0
RM161,22.0,18-25,No,  Travel_Rarely ,1256.0,Research & Development,19.0,,Medical,1.0,217.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,  Married ,2323.0,upto 5k,11992.0,1.0,,No,24.0,4.0,1.0,80.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0
RM664,21.0,18-25,Yes,Travel_Rarely,1427.0,Research & Development,18.0,unknown,  nan ,1.0,923.0,4.0,  Female ,65.0,,1.0,research scientist,4.0,Single,2693.0,Upto 5k,8870.0,1.0,Y,No,19.0,3.0,1.0,80.0,,1.0,3.0,2.0,1.0,0.0,0.0,0.0
rm455,29.0,26-35,no,  Travel_Rarely ,,  Research & Development ,19.0,3.0,Technical Degree,1.0,,4.0,Male,34.0,3.0,2.0,Manufacturing Director,4.0,Divorced,4262.0,  Upto 5k ,22645.0,4.0,Y,  no ,,3.0,2.0,80.0,2.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0
  RM692 ,40.0,36-45,No,,1469.0,  Research & Development ,9.0,4.0,Medical,1.0,964.0,4.0,Male,35.0,3.0,1.0,  Research Scientist ,2.0,Divorced,3617.0,Upto 5k,25063.0,8.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0
RM1096,unknown,26-35,no,Travel_Rarely,589.0,,28.0,4.0,  life sciences ,1.0,1549.0,2.0,Male,,3.0,2.0,Laboratory Technician,3.0,married,5207.0,5k-10k,22949.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,5.0,7.0
RM003,37.0,  36-45 ,Yes,Travel_Rarely,1373.0,Research & Development,2.0,2.0,Other,1.0,4.0,4.0,Male,92.0,2.0,1.0,Laboratory Technician,3.0,Single,2090.0,Upto 5k,2396.0,6.0,Y,yes,15.0,3.0,2.0,80.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0
RM607,34.0,26-35,no,Travel_Frequently,702.0,Research & Development,,4.0,  Life Sciences ,1.0,838.0,3.0,Female,100.0,,1.0,Research Scientist,4.0,,2553.0,Upto 5k,8306.0,1.0,  y ,No,16.0,3.0,3.0,80.0,0.0,6.0,,3.0,5.0,,1.0,
RM731,30.0,26-35,No,Travel_Rarely,unknown,Research & Development,8.0,2.0,life sciences,1.0,1015.0,2.0,Female,73.0,4.0,3.0,Research Director,1.0,Married,11416.0,10k-15k,17802.0,0.0,Y,,12.0,3.0,3.0,80.0,3.0,9.0,4.0,2.0,8.0,7.0,1.0,7.0
RM1369,34.0,26-35,No,Travel_Frequently,735.0,,22.0,4.0,Other,1.0,1932.0,3.0,Male,86.0,2.0,2.0,Research Scientist,4.0,,5747.0,5k-10k,26496.0,1.0,Y,Yes,15.0,3.0,2.0,80.0,0.0,16.0,3.0,3.0,15.0,10.0,6.0,11.0
rm734,26.0,26-35,no,Travel_Rarely,1066.0,Research & Development,2.0,2.0,Medical,1.0,1018.0,4.0,Male,32.0,4.0,2.0,Manufacturing Director,4.0,Married,5472.0,5k-10k,3334.0,1.0,Y,No,12.0,3.0,2.0,,0.0,8.0,2.0,3.0,8.0,7.0,1.0,3.0
RM229,35.0,26-35,No,Travel_Frequently,944.0,Sales,unknown,3.0,marketing,1.0,314.0,3.0,Female,92.0,3.0,3.0,  sales executive ,3.0,Single,8789.0,5k-10k,9096.0,1.0,Y,  no ,14.0,3.0,1.0,80.0,0.0,10.0,3.0,4.0,10.0,7.0,0.0,8.0
  RM836 ,35.0,26-35,No,Travel_Rarely,528.0,Human Resources,8.0,4.0,Technical Degree,1.0,1164.0,3.0,  Male ,100.0,3.0,1.0,Human Resources,3.0,Single,4323.0,Upto 5k,7108.0,1.0,Y,No,17.0,3.0,2.0,80.0,0.0,,2.0,1.0,5.0,4.0,1.0,4.0
RM919,51.0,46-55,No,Travel_Frequently,237.0,Sales,9.0,,Life Sciences,1.0,,4.0,Male,,3.0,5.0,Manager,2.0,Divorced,19847.0,15k+,19196.0,4.0,Y,  nan ,24.0,4.0,1.0,80.0,1.0,31.0,5.0,2.0,29.0,10.0,11.0,10.0
RM445,48.0,46-55,No,Travel_Rarely,163.0,Sales,2.0,5.0,Marketing,1.0,595.0,2.0,Female,37.0,3.0,2.0,sales executive,4.0,Married,4051.0,Upto 5k,19658.0,2.0,nan,No,14.0,3.0,1.0,80.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0
,41.0,36-45,No,Travel_Frequently,857.0,  Research & Development ,10.0,3.0,Life Sciences,1.0,199.0,4.0,  Male ,91.0,2.0,4.0,manager,1.0,Divorced,17181.0,15k+,12888.0,4.0,  Y ,No,13.0,3.0,2.0,80.0,1.0,21.0,,2.0,7.0,6.0,7.0,7.0
RM1375,58.0,55+,No,Travel_Rarely,605.0,,21.0,3.0,Life Sciences,1.0,1938.0,4.0,Female,72.0,3.0,4.0,Manager,4.0,Married,17875.0,15k+,11761.0,4.0,  Y ,  yes ,13.0,3.0,3.0,80.0,1.0,29.0,2.0,2.0,1.0,,0.0,0.0
RM742,42.0,36-45,No,Travel_Rarely,265.0,Sales,5.0,unknown,Marketing,1.0,1029.0,4.0,Male,90.0,3.0,5.0,manager,3.0,Married,18303.0,15k+,7770.0,,Y,No,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0
RM001,41.0,36-45,Yes,Travel_Rarely,1102.0,  Sales ,1.0,2.0,Life Sciences,1.0,1.0,2.0,Female,94.0,3.0,2.0,Sales Executive,4.0,Single,5993.0,5k-10k,19479.0,8.0,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,,6.0,4.0,0.0,5.0
RM1161,45.0,  nan ,no,Travel_Rarely,1329.0,research & development,2.0,2.0,Other,1.0,1635.0,4.0,Female,59.0,2.0,2.0,Manufacturing Director,4.0,Divorced,5770.0,5k-10k,5388.0,1.0,  Y ,No,19.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,,7.0,3.0,9.0
RM046,41.0,36-45,Yes,Travel_Rarely,1360.0,Research & Development,,3.0,Technical Degree,1.0,58.0,2.0,Female,49.0,3.0,5.0,Research Director,3.0,Married,19545.0,15k+,16280.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,,0.0,3.0,22.0,15.0,15.0,8.0
RM915,55.0,46-55,No,Non-Travel,177.0,Research & Development,8.0,1.0,Medical,,,4.0,Male,37.0,2.0,4.0,Healthcare Representative,2.0,Divorced,13577.0,10k-15k,25592.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0
RM1241,39.0,36-45,No,Non-Travel,792.0,Research & Development,1.0,3.0,Life Sciences,1.0,1737.0,4.0,Male,77.0,3.0,2.0,,4.0,Married,6472.0,5k-10k,8989.0,1.0,y,Yes,15.0,3.0,4.0,80.0,1.0,9.0,2.0,3.0,9.0,8.0,5.0,8.0
RM849,,26-35,No,  Travel_Frequently ,636.0,Research & Development,,4.0,,1.0,1185.0,4.0,Male,47.0,2.0,1.0,Laboratory Technician,4.0,Married,2376.0,Upto 5k,26537.0,1.0,  Y ,No,13.0,3.0,2.0,80.0,1.0,2.0,,4.0,2.0,,2.0,2.0
rm1045,49.0,46-55,No,Travel_Rarely,1495.0,Research & Development,5.0,4.0,Technical Degree,,1473.0,1.0,male,96.0,3.0,2.0,Healthcare Representative,3.0,Married,6651.0,5k-10k,21534.0,2.0,Y,No,14.0,3.0,,80.0,1.0,20.0,0.0,2.0,3.0,2.0,1.0,2.0
RM282,42.0,36-45,  nan ,Travel_Rarely,635.0,  nan ,1.0,1.0,Life Sciences,1.0,387.0,2.0,male,99.0,3.0,2.0,,3.0,Married,4907.0,  Upto 5k ,24532.0,1.0,Y,No,25.0,,3.0,80.0,0.0,20.0,3.0,3.0,20.0,16.0,11.0,6.0
RM788,,46-55,No,Travel_Frequently,1091.0,Research & Development,2.0,1.0,,1.0,1096.0,4.0,male,65.0,3.0,3.0,,2.0,Married,10976.0,10k-15k,15813.0,3.0,,No,18.0,3.0,2.0,80.0,1.0,23.0,4.0,3.0,3.0,2.0,1.0,2.0
RM067,,  36-45 ,No,,1195.0,Research & Development,11.0,3.0,Life Sciences,1.0,85.0,2.0,Male,95.0,2.0,2.0,Manufacturing Director,2.0,Single,6499.0,  5k-10k ,22656.0,1.0,Y,No,13.0,3.0,3.0,,0.0,6.0,,3.0,6.0,5.0,0.0,3.0
RM252,39.0,36-45,No,  nan ,505.0,research & development,unknown,unknown,  Technical Degree ,1.0,343.0,3.0,,64.0,3.0,3.0,Healthcare Representative,3.0,Single,10938.0,10k-15k,6420.0,0.0,Y,No,25.0,4.0,4.0,80.0,0.0,20.0,1.0,3.0,19.0,6.0,11.0,
RM1168,35.0,26-35,  Yes ,travel_rarely,763.0,Sales,15.0,2.0,  Medical ,1.0,1645.0,1.0,Male,59.0,1.0,2.0,sales executive,4.0,Divorced,5440.0,5k-10k,22098.0,6.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0
RM002,49.0,46-55,No,Travel_Frequently,279.0,Research & Development,unknown,1.0,Life Sciences,1.0,2.0,3.0,Male,61.0,2.0,2.0,Research Scientist,2.0,Married,5130.0,,24907.0,1.0,Y,No,23.0,,4.0,80.0,1.0,10.0,3.0,3.0,10.0,7.0,1.0,7.0
RM601,32.0,26-35,No,  Travel_Rarely ,859.0,,4.0,3.0,Life Sciences,1.0,830.0,3.0,Female,98.0,2.0,2.0,Manufacturing Director,3.0,Married,6162.0,5k-10k,19124.0,1.0,Y,  No ,12.0,3.0,3.0,,1.0,14.0,,3.0,14.0,13.0,6.0,8.0
RM1427,unknown,26-35,No,  nan ,267.0,Research & Development,29.0,4.0,Life Sciences,1.0,2010.0,3.0,Female,49.0,2.0,1.0,Laboratory Technician,2.0,Single,2837.0,  upto 5k ,15919.0,1.0,Y,No,,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,1.0
RM1315,45.0,36-45,No,Non-Travel,589.0,,2.0,4.0,Life Sciences,1.0,1845.0,3.0,Female,67.0,3.0,2.0,sales executive,3.0,married,5154.0,5k-10k,19665.0,4.0,,No,22.0,4.0,2.0,80.0,2.0,10.0,3.0,4.0,8.0,7.0,5.0,7.0
RM185,53.0,nan,No,Travel_Rarely,1084.0,Research & Development,13.0,2.0,Medical,1.0,250.0,4.0,Female,57.0,4.0,2.0,Manufacturing Director,1.0,  Divorced ,,  Upto 5k ,26250.0,1.0,y,No,11.0,3.0,,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0
  RM1194 ,38.0,36-45,No,Travel_Frequently,,Research & Development,2.0,3.0,Medical,1.0,1675.0,4.0,,42.0,2.0,1.0,Laboratory Technician,2.0,  nan ,2440.0,Upto 5k,23826.0,1.0,Y,No,22.0,4.0,2.0,80.0,0.0,,3.0,3.0,4.0,3.0,3.0,3.0
RM371,21.0,18-25,  yes ,Travel_Rarely,156.0,Sales,12.0,3.0,Life Sciences,1.0,494.0,3.0,Female,90.0,4.0,1.0,Sales Representative,2.0,Single,2716.0,Upto 5k,25422.0,1.0,Y,No,15.0,,4.0,80.0,0.0,1.0,,3.0,1.0,0.0,0.0,0.0
rm1173,29.0,26-35,No,Travel_Rarely,469.0,Sales,10.0,3.0,Medical,1.0,1650.0,3.0,  Male ,42.0,2.0,2.0,Sales Executive,3.0,Single,5869.0,5k-10k,23413.0,9.0,y,No,11.0,3.0,3.0,80.0,0.0,8.0,2.0,3.0,5.0,,1.0,4.0
RM777,20.0,18-25,yes,  nan ,769.0,Sales,9.0,,Marketing,1.0,1077.0,4.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Single,2323.0,  Upto 5k ,17205.0,1.0,,Yes,14.0,3.0,,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0
RM312,unknown,36-45,No,  Travel_Frequently ,1249.0,Research & Development,7.0,unknown,Life Sciences,1.0,425.0,1.0,Male,97.0,3.0,3.0,  Laboratory Technician ,1.0,Divorced,5210.0,5k-10k,20308.0,1.0,  Y ,No,18.0,3.0,1.0,80.0,1.0,24.0,2.0,3.0,24.0,9.0,9.0,
  RM612 ,35.0,26-35,No,Travel_Rarely,950.0,Research & Development,7.0,3.0,Other,1.0,845.0,3.0,  Male ,59.0,3.0,3.0,Manufacturing Director,3.0,Single,10221.0,10k-15k,18869.0,3.0,Y,  No ,21.0,,2.0,80.0,0.0,17.0,3.0,4.0,8.0,5.0,1.0,6.0
RM1160,39.0,36-45,  No ,Travel_Frequently,711.0,Research & Development,4.0,3.0,Medical,1.0,1633.0,1.0,,81.0,3.0,2.0,,3.0,,5042.0,  5k-10k ,3140.0,0.0,Y,No,13.0,3.0,4.0,,0.0,10.0,2.0,1.0,9.0,2.0,3.0,8.0
RM470,32.0,26-35,Yes,,,Sales,11.0,4.0,Other,1.0,631.0,4.0,Male,60.0,4.0,2.0,Sales Executive,3.0,Married,4707.0,,23914.0,8.0,Y,No,12.0,3.0,4.0,80.0,0.0,6.0,,3.0,4.0,2.0,1.0,2.0
RM1175,25.0,18-25,No,Travel_Frequently,772.0,  Research & Development ,2.0,1.0,Life Sciences,1.0,1653.0,4.0,Male,77.0,4.0,2.0,Manufacturing Director,3.0,Divorced,5206.0,5k-10k,4973.0,1.0,  Y ,No,17.0,3.0,3.0,80.0,2.0,7.0,6.0,3.0,7.0,7.0,0.0,7.0
RM1136,46.0,46-55,No,Travel_Rarely,563.0,Sales,1.0,4.0,Life Sciences,1.0,1602.0,4.0,Male,56.0,4.0,4.0,Manager,1.0,Single,17567.0,15k+,3156.0,1.0,,  No ,15.0,3.0,2.0,80.0,0.0,27.0,5.0,1.0,26.0,0.0,0.0,
RM1047,44.0,36-45,no,Travel_Rarely,1467.0,Research & Development,20.0,3.0,life sciences,1.0,1475.0,4.0,Male,49.0,,1.0,Research Scientist,2.0,Single,3420.0,  Upto 5k ,21158.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0
RM785,38.0,36-45,No,Travel_Rarely,330.0,,,1.0,Life Sciences,1.0,1088.0,3.0,Female,65.0,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,5k-10k,24608.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,9.0
RM1250,29.0,  26-35 ,Yes,  Travel_Rarely ,428.0,  Sales ,9.0,3.0,marketing,unknown,1752.0,2.0,Female,52.0,1.0,1.0,Sales Representative,2.0,  Single ,2760.0,  Upto 5k ,14630.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
RM362,40.0,  36-45 ,no,  Travel_Rarely ,1171.0,research & development,10.0,4.0,Life Sciences,1.0,483.0,4.0,Female,46.0,4.0,1.0,Laboratory Technician,3.0,  Married ,,Upto 5k,22495.0,3.0,Y,  Yes ,13.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,7.0,7.0,1.0,
  RM1393 ,35.0,26-35,no,Travel_Rarely,unknown,Sales,7.0,4.0,Life Sciences,1.0,1962.0,3.0,Female,55.0,3.0,2.0,sales executive,4.0,Married,5204.0,  5k-10k ,13586.0,1.0,,Yes,11.0,3.0,4.0,80.0,0.0,10.0,,3.0,10.0,8.0,0.0,9.0
  RM887 ,30.0,26-35,No,  nan ,1465.0,Research & Development,1.0,3.0,medical,1.0,1241.0,4.0,Male,63.0,3.0,1.0,Research Scientist,2.0,Married,3579.0,Upto 5k,9369.0,0.0,Y,Yes,21.0,4.0,1.0,80.0,1.0,12.0,2.0,3.0,11.0,9.0,,7.0
RM507,37.0,36-45,,Travel_Rarely,482.0,Research & Development,3.0,3.0,Other,1.0,689.0,3.0,Male,36.0,3.0,3.0,Manufacturing Director,,Married,9434.0,5k-10k,9606.0,,Y,  No ,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7.0,8.0
